contrast,group,failure,statistic,estimate,ci_low,ci_high,valid_observations
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s1,geometry,given_loss_good,0.47058823529411764,0.37497282608695653,0.5698951612903226,102
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s1,class_score,loss_good_proxy_bad,0.19095477386934673,0.14,0.24623115577889448,199
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s1,class_score,given_loss_good,0.37254901960784315,0.2828282828282828,0.4631768855127508,102
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s1,false_positives,loss_good_proxy_bad,0.15,0.105,0.2,200
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s1,false_positives,given_loss_good,0.29411764705882354,0.20950549450549452,0.3854166666666667,102
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s1,duplicates,loss_good_proxy_bad,0.05,0.025,0.08,200
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s1,duplicates,given_loss_good,0.09803921568627451,0.04597437519772224,0.1574074074074074,102
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s2,geometry,loss_good_proxy_bad,0.21608040201005024,0.16,0.27781302876480524,199
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s2,geometry,given_loss_good,0.40186915887850466,0.3052586975914362,0.5,107
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s2,class_score,loss_good_proxy_bad,0.1507537688442211,0.105,0.2,199
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s2,class_score,given_loss_good,0.2803738317757009,0.19811087240799552,0.36538461538461536,107
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s2,false_positives,loss_good_proxy_bad,0.125,0.08,0.175,200
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s2,false_positives,given_loss_good,0.2336448598130841,0.15684742647058825,0.3177776858820609,107
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s2,duplicates,loss_good_proxy_bad,0.055,0.025,0.09,200
source/det_pseudo_clip_radius-minus-no_adapt/K1,contrast_s2,duplicates,given_loss_good,0.102803738317757,0.04670753665437709,0.16666666666666666,107
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s1,geometry,loss_good_proxy_bad,0.23618090452261306,0.17764254217299902,0.2964824120603015,199
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s1,geometry,given_loss_good,0.43119266055045874,0.33980582524271846,0.5267978896103895,109
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s1,class_score,loss_good_proxy_bad,0.18592964824120603,0.1319796954314721,0.24242424242424243,199
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s1,class_score,given_loss_good,0.3394495412844037,0.2521720862257947,0.43103448275862066,109
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s1,false_positives,loss_good_proxy_bad,0.12,0.08,0.165,200
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s1,false_positives,given_loss_good,0.22018348623853212,0.1485056839017235,0.29632132132132116,109
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s1,duplicates,loss_good_proxy_bad,0.025,0.005,0.05,200
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s1,duplicates,given_loss_good,0.045871559633027525,0.009523809523809525,0.08738715721342186,109
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s2,geometry,loss_good_proxy_bad,0.2562814070351759,0.19597989949748743,0.315,199
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s2,geometry,given_loss_good,0.45132743362831856,0.35779630044006866,0.531536894036894,113
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s2,class_score,loss_good_proxy_bad,0.19597989949748743,0.1406859296482412,0.25125628140703515,199
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s2,class_score,given_loss_good,0.34513274336283184,0.25663716814159293,0.43479090607368065,113
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s2,false_positives,loss_good_proxy_bad,0.185,0.135,0.24,200
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s2,false_positives,given_loss_good,0.3274336283185841,0.2438973150235704,0.4166666666666667,113
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s2,duplicates,loss_good_proxy_bad,0.03,0.01,0.055,200
source/det_pseudo_clip_radius-minus-no_adapt/K1,color_cast_s2,duplicates,given_loss_good,0.05309734513274336,0.017094017094017096,0.09910096046459682,113
source/det_pseudo_clip_radius-minus-no_adapt/K1,clean_s0,geometry,loss_good_proxy_bad,0.20603015075376885,0.1507537688442211,0.2613065326633166,199
source/det_pseudo_clip_radius-minus-no_adapt/K1,clean_s0,geometry,given_loss_good,0.41,0.3113207547169811,0.50495299529953,100
source/det_pseudo_clip_radius-minus-no_adapt/K1,clean_s0,class_score,loss_good_proxy_bad,0.19095477386934673,0.135678391959799,0.245,199
source/det_pseudo_clip_radius-minus-no_adapt/K1,clean_s0,class_score,given_loss_good,0.38,0.28421052631578947,0.47917729591836733,100
source/det_pseudo_clip_radius-minus-no_adapt/K1,clean_s0,false_positives,loss_good_proxy_bad,0.185,0.135,0.2401249999999993,200
source/det_pseudo_clip_radius-minus-no_adapt/K1,clean_s0,false_positives,given_loss_good,0.37,0.2772119233199916,0.4674037694455524,100
source/det_pseudo_clip_radius-minus-no_adapt/K1,clean_s0,duplicates,loss_good_proxy_bad,0.05,0.02,0.08,200
source/det_pseudo_clip_radius-minus-no_adapt/K1,clean_s0,duplicates,given_loss_good,0.1,0.0425531914893617,0.16162337662337659,100
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",geometry,loss_good_proxy_bad,0.23104693140794225,0.17670644985958875,0.2848382558947133,277
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",geometry,given_loss_good,0.42953020134228187,0.3450643516270034,0.5126842379053232,149
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",class_score,loss_good_proxy_bad,0.18050541516245489,0.13061186414864454,0.233718886959398,277
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",class_score,given_loss_good,0.33557046979865773,0.25489883851629824,0.4114017125837677,149
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",false_positives,loss_good_proxy_bad,0.13427561837455831,0.09731543624161074,0.17406212433156928,283
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",false_positives,given_loss_good,0.2550335570469799,0.18702927313321757,0.3310810810810811,149
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",duplicates,loss_good_proxy_bad,0.038869257950530034,0.017482517482517484,0.06433139941283365,283
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [0,1)",duplicates,given_loss_good,0.0738255033557047,0.035193054881010204,0.12080942844771594,149
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",geometry,loss_good_proxy_bad,0.20809248554913296,0.15053067023232491,0.2742857142857143,173
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",geometry,given_loss_good,0.43373493975903615,0.32429702429702434,0.5517331178160919,83
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",class_score,loss_good_proxy_bad,0.15606936416184972,0.10588235294117647,0.20810489733678494,173
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",class_score,given_loss_good,0.3253012048192771,0.2235294117647059,0.4268326938887366,83
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",false_positives,loss_good_proxy_bad,0.15028901734104047,0.10301478641840088,0.19780366692131396,173
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",false_positives,given_loss_good,0.3132530120481928,0.22368034055727554,0.40476190476190477,83
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",duplicates,loss_good_proxy_bad,0.05202312138728324,0.0223463687150838,0.08771929824561403,173
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [1,2)",duplicates,given_loss_good,0.10843373493975904,0.047058823529411764,0.17721518987341772,83
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",geometry,loss_good_proxy_bad,0.23371647509578544,0.18180940680940683,0.2891740876549676,261
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",geometry,given_loss_good,0.46923076923076923,0.38167687826436325,0.5606111793611793,130
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",class_score,loss_good_proxy_bad,0.19540229885057472,0.14772727272727273,0.24461761330235415,261
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",class_score,given_loss_good,0.3923076923076923,0.30882106198183973,0.4776281635301751,130
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",false_positives,loss_good_proxy_bad,0.19540229885057472,0.1479964980544747,0.24627136058836252,261
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",false_positives,given_loss_good,0.3923076923076923,0.30926697998787145,0.47794916879795396,130
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",duplicates,loss_good_proxy_bad,0.05747126436781609,0.02928262643448671,0.08865624743284316,261
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [2,4)",duplicates,given_loss_good,0.11538461538461539,0.06060606060606061,0.17364146270396252,130
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",geometry,loss_good_proxy_bad,0.2587991718426501,0.21893760173629953,0.29979035639413,483
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",geometry,given_loss_good,0.4734848484848485,0.41195671108788434,0.5349804221995232,264
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",class_score,loss_good_proxy_bad,0.20082815734989648,0.1622087808520422,0.24203821656050956,483
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",class_score,given_loss_good,0.36742424242424243,0.3033677442907557,0.43130155749815313,264
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",false_positives,loss_good_proxy_bad,0.12629399585921325,0.09607760053173812,0.16110666182807132,483
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",false_positives,given_loss_good,0.23106060606060605,0.17752587036739934,0.2893645016797312,264
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",duplicates,loss_good_proxy_bad,0.033126293995859216,0.01874612603305785,0.04842264752791068,483
source/det_pseudo_clip_radius-minus-no_adapt/K1,"corrupted_overall ratio [4,inf)",duplicates,given_loss_good,0.06060606060606061,0.03434787972019853,0.08922099044078596,264
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [0,1)",geometry,loss_good_proxy_bad,0.27586206896551724,0.1694915254237288,0.39655172413793105,58
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [0,1)",geometry,given_loss_good,0.48484848484848486,0.3055555555555556,0.6451612903225806,33
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [0,1)",class_score,loss_good_proxy_bad,0.22413793103448276,0.12280701754385964,0.3275862068965517,58
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [0,1)",class_score,given_loss_good,0.3939393939393939,0.2352450980392157,0.5666666666666667,33
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [0,1)",false_positives,loss_good_proxy_bad,0.23728813559322035,0.13559322033898305,0.3394067796610146,59
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [0,1)",false_positives,given_loss_good,0.42424242424242425,0.2571428571428571,0.6,33
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [0,1)",duplicates,loss_good_proxy_bad,0.05084745762711865,0.0,0.11864406779661017,59
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [0,1)",duplicates,given_loss_good,0.09090909090909091,0.0,0.20588235294117646,33
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [1,2)",geometry,loss_good_proxy_bad,0.16129032258064516,0.03225806451612903,0.2903225806451613,31
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [1,2)",geometry,given_loss_good,0.35714285714285715,0.10513157894736842,0.6363636363636364,14
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [1,2)",class_score,loss_good_proxy_bad,0.0967741935483871,0.0,0.22580645161290322,31
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [1,2)",class_score,given_loss_good,0.21428571428571427,0.0,0.45454545454545453,14
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [1,2)",false_positives,loss_good_proxy_bad,0.16129032258064516,0.03225806451612903,0.2903225806451613,31
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [1,2)",false_positives,given_loss_good,0.35714285714285715,0.09090909090909091,0.6,14
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [1,2)",duplicates,loss_good_proxy_bad,0.06451612903225806,0.0,0.16129032258064516,31
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [1,2)",duplicates,given_loss_good,0.14285714285714285,0.0,0.36363636363636365,14
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [2,4)",geometry,loss_good_proxy_bad,0.16279069767441862,0.06976744186046512,0.27906976744186046,43
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [2,4)",geometry,given_loss_good,0.3684210526315789,0.15,0.6,19
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [2,4)",class_score,loss_good_proxy_bad,0.20930232558139536,0.09302325581395349,0.32558139534883723,43
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [2,4)",class_score,given_loss_good,0.47368421052631576,0.25,0.700092592592592,19
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [2,4)",false_positives,loss_good_proxy_bad,0.20930232558139536,0.09302325581395349,0.32558139534883723,43
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [2,4)",false_positives,given_loss_good,0.47368421052631576,0.25,0.7001470588235286,19
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [2,4)",duplicates,loss_good_proxy_bad,0.0,0.0,0.0,43
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [2,4)",duplicates,given_loss_good,0.0,0.0,0.0,19
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",geometry,loss_good_proxy_bad,0.19402985074626866,0.1044776119402985,0.2835820895522388,67
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",geometry,given_loss_good,0.38235294117647056,0.21212121212121213,0.5455278592375362,34
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",class_score,loss_good_proxy_bad,0.19402985074626866,0.1044776119402985,0.29850746268656714,67
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",class_score,given_loss_good,0.38235294117647056,0.2222222222222222,0.5483870967741935,34
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",false_positives,loss_good_proxy_bad,0.13432835820895522,0.05970149253731343,0.22388059701492538,67
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",false_positives,given_loss_good,0.2647058823529412,0.12118181818181818,0.41935483870967744,34
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",duplicates,loss_good_proxy_bad,0.07462686567164178,0.014925373134328358,0.14925373134328357,67
source/det_pseudo_clip_radius-minus-no_adapt/K1,"clean_s0 ratio [4,inf)",duplicates,given_loss_good,0.14705882352941177,0.035683497536945816,0.28125,34
source/det_pseudo_clip_radius-minus-no_adapt/K3,corrupted_overall,geometry,loss_good_proxy_bad,0.2403685092127303,0.21741533386050388,0.26500378787878787,1194
source/det_pseudo_clip_radius-minus-no_adapt/K3,corrupted_overall,geometry,given_loss_good,0.4592,0.41951096742511046,0.5,625
source/det_pseudo_clip_radius-minus-no_adapt/K3,corrupted_overall,class_score,loss_good_proxy_bad,0.17252931323283083,0.15,0.19583333333333333,1194
source/det_pseudo_clip_radius-minus-no_adapt/K3,corrupted_overall,class_score,given_loss_good,0.3296,0.2892559221025018,0.37073170731707317,625
source/det_pseudo_clip_radius-minus-no_adapt/K3,corrupted_overall,false_positives,loss_good_proxy_bad,0.2025,0.18081250000000001,0.22668749999999988,1200
source/det_pseudo_clip_radius-minus-no_adapt/K3,corrupted_overall,false_positives,given_loss_good,0.3888,0.3507829349839244,0.42879524830378896,625
source/det_pseudo_clip_radius-minus-no_adapt/K3,corrupted_overall,duplicates,loss_good_proxy_bad,0.06916666666666667,0.05333333333333334,0.0875,1200
source/det_pseudo_clip_radius-minus-no_adapt/K3,corrupted_overall,duplicates,given_loss_good,0.1328,0.10422959617213265,0.1650998822665973,625
source/det_pseudo_clip_radius-minus-no_adapt/K3,gamma_s1,geometry,loss_good_proxy_bad,0.27638190954773867,0.215,0.34,199
source/det_pseudo_clip_radius-minus-no_adapt/K3,gamma_s1,geometry,given_loss_good,0.5445544554455446,0.4494091437427354,0.6428726708074534,101
source/det_pseudo_clip_radius-minus-no_adapt/K3,gamma_s1,class_score,loss_good_proxy_bad,0.18090452261306533,0.13,0.23115577889447236,199
source/det_pseudo_clip_radius-minus-no_adapt/K3,gamma_s1,class_score,given_loss_good,0.3564356435643564,0.26665137614678897,0.4454567956795679,101
source/det_pseudo_clip_radius-minus-no_adapt/K3,gamma_s1,false_positives,loss_good_proxy_bad,0.22,0.165,0.28,200
source/det_pseudo_clip_radius-minus-no_adapt/K3,gamma_s1,false_positives,given_loss_good,0.43564356435643564,0.33980582524271846,0.5321250964588871,101
source/det_pseudo_clip_radius-minus-no_adapt/K3,gamma_s1,duplicates,loss_good_proxy_bad,0.075,0.04,0.115,200
source/det_pseudo_clip_radius-minus-no_adapt/K3,gamma_s1,duplicates,given_loss_good,0.1485148514851485,0.08247422680412371,0.2222222222222222,101
source/det_pseudo_clip_radius-minus-no_adapt/K3,gamma_s2,geometry,loss_good_proxy_bad,0.21608040201005024,0.16,0.275,199
source/det_pseudo_clip_radius-minus-no_adapt/K3,gamma_s2,geometry,given_loss_good,0.4387755102040816,0.3406480117820324,0.5377539912917271,98
source/det_pseudo_clip_radius-minus-no_adapt/K3,gamma_s2,class_score,loss_good_proxy_bad,0.18090452261306533,0.12626262626262627,0.23618090452261306,199
